
-208.4671578084949,981.099278601443,-216.20107949373192
-208.0124704775907,982.0227187913264,-215.360879049099
-207.53765325095526,982.9260912002535,-214.54067745926417
-207.0427090479757,983.8093928926307,-213.74047472858894
-206.52764078814627,984.6726209332899,-212.96027086132838
-205.99245139106822,985.5157723874886,-212.2000658616313
-205.43714377644974,986.3388443209105,-211.4598597335401
-204.86172086410605,987.141833799665,-210.7396524809909
-204.28052164542774,987.9447385872382,-210.01944410782232
-203.70810965820257,988.7675592461676,-209.27923461787293
-203.1449364449412,989.610297090996,-208.51902401507886
-202.59144277349276,990.47295350148,-207.73881230348252
-202.0480449670748,991.3555299200639,-206.93859948723278
-201.51511772096725,992.2580278471044,-206.1183855705848
-200.99297394183554,993.1804488333593,-205.2781705579001
-200.48184294482652,994.1227944693958,-204.4179544536466
-199.97982580970586,995.065066273449,-203.53773726239848
-199.48493225616446,995.9872653812542,-202.6375189888364
-198.9971605287848,996.8893928315858,-201.71729963774732
-198.51651066120448,997.7714496630949,-200.77707921402455
-198.0429843406945,998.6334369145593,-199.81685772266775
-197.57658477655215,999.4753556251159,-198.83663516878295
-197.11731657803077,1000.2972068344725,-197.83641155758252
-196.66518566660162,1001.0989915831062,-196.81618689438523
-196.21169715926098,1001.9007104991391,-195.79596118460728
-195.74826853027685,1002.7223625541727,-194.79573443366496
-195.27473244416973,1003.5639462863197,-193.81550664687703
-194.79092053173093,1004.4254602092111,-192.85527782945587
-194.29666347585413,1005.3069028118526,-191.91504798650757
-193.7917910878302,1006.2082725584917,-190.99481712303182
-193.27613240653028,1007.1295678884971,-190.09458524392204
-192.74951579949615,1008.0707872162542,-189.21435235396524
-192.20730966339522,1009.0119287142711,-188.34000162988357
-191.6449707987455,1009.9329896671101,-187.45779149870728
-191.06250212539956,1010.8339671387639,-186.56847321539422
-190.45990656331702,1011.7148581936517,-185.6727923086027
-189.83718703256457,1012.5756598966182,-184.77147109697614
-189.19434645331586,1013.4163693129339,-183.86518583004278
-188.53138774585156,1014.2369835082953,-182.95454037395348
-187.8483138305593,1015.037499548825,-182.0400391676592
-187.1451276279337,1015.8179145010714,-181.13372161850236
-186.42183205857637,1016.5782254320088,-180.2474031061484
-185.67843004319573,1017.3184294090374,-179.38108363531035
-184.91492450260722,1018.0385234999834,-178.5347632105949
-184.13131835773314,1018.7385047730991,-177.7084418365024
-183.32761452960264,1019.4183702970626,-176.90211951742688
-182.50381593935185,1020.0781171409783,-176.11579625765597
-181.6599255082237,1020.7177423743765,-175.34947206137102
-180.7959461575679,1021.3372430672134,-174.58314693265584
-179.91188080884103,1021.9366162898716,-173.79682087559425
-179.0077323836065,1022.5158591131594,-172.99049389436763
-178.08350380353454,1023.0749686083116,-172.16416599326365
-177.13919799040204,1023.6139418469886,-171.31783717667633
-176.17481786609275,1024.1327759012775,-170.45150744910606
-175.19036635259715,1024.6314678436913,-169.56517681515962
-174.18584637201246,1025.1100147471689,-168.65884527955012
-173.18125987424625,1025.5884146573278,-167.75251284708818
-172.19660492005673,1026.0866695089358,-166.8661795225844
-171.2318785978175,1026.6047822086587,-165.99984531075185
-170.2870779957963,1027.1427556627384,-165.1535102161974
-169.36220020215475,1027.7005927769915,-164.3271742434214
-168.45724230494866,1028.2782964568103,-163.520837396818
-167.57220139212785,1028.875869607162,-162.7344996806749
-166.7070745515362,1029.4933151325893,-161.9681610991735
-165.86185932830435,1030.121227350725,-161.20182165639773
-165.036555103545,1030.7500665038124,-160.41548135643146
-164.23116174829258,1031.3795664165152,-159.60914020345612
-163.44567917288674,1032.009458393874,-158.78279820175948
-162.68010732744338,1032.639469748838,-157.93645535573566
-161.93444620256048,1033.2693220723065,-157.0702970927824
-161.20869583025993,1033.898729945674,-156.18511243995084
-160.50285628502286,1034.527401040019,-155.28208224148608
-159.8169271721983,1035.1655798382437,-154.38041747973583
-159.15090608371386,1035.8236600501884,-153.49875189705057
-158.50479010624886,1036.501644579089,-152.6370854981186
-157.8785763263767,1037.199536327757,-151.79541828752187
-157.27226183056501,1037.917338198578,-150.97375026973597
-156.68584370517556,1038.6550530935128,-150.17208144913022
-156.1193190364643,1039.4126839140981,-149.3904118299675
-155.57268491058147,1040.190233561445,-148.62874141640438
-155.04593938585893,1040.9677049362751,-147.8870702124911
-154.53908440967254,1041.7251009393108,-147.16539822217152
-154.05212290157988,1042.4624244716642,-146.46372544928317
-153.5850577810327,1043.179678434874,-145.78205189755727
-153.13789196737702,1043.8768657309038,-145.12037757061861
-152.71062837985295,1044.553989262144,-144.4787024719857
-152.30326993759482,1045.2110519314094,-143.85702660507067
-151.9158195596311,1045.8480566419419,-143.25534997317934
-151.54828016488443,1046.4650062974083,-142.6736725795111
-151.2006546721715,1047.061903801901,-142.11199442715912
-150.87294600020323,1047.638752059939,-141.5703155191101
-150.5651570675845,1048.1955539764658,-141.04863585824447
-150.27729079281434,1048.732312456851,-140.54695544733627
-150.00935009428582,1049.2490304068904,-140.06527428905326
-149.76133789028606,1049.7457107328048,-139.60359238595677
-149.5332570989962,1050.2223563412406,-139.16190974050184
-149.3251106384914,1050.67897013927,-138.72022635504598
-149.1369014267408,1051.1155550343908,-138.25854223194673
-148.96863238160756,1051.5321139345263,-137.77685737365914
-148.8203064208488,1051.9286497480248,-137.2751717827446
-148.69192646211553,1052.3051653836612,-136.7534854618708
-148.58349542295278,1052.6616637506352,-136.2117984138119
-148.49501622079944,1052.998147758572,-135.65011064144826
-148.42649177298836,1053.3146203175227,-135.0684221477668
-148.36378430927036,1053.6310836505345,-134.48673293585173
-148.29261451018905,1053.9675372243894,-133.9250430087874
-148.2126967577684,1054.3239797842655,-133.3833523695606
-148.12373107746575,1054.700410032629,-132.8616610210518
-148.02540393830603,1055.0968266271989,-132.35996896603513
-147.9173890768583,1055.5132281790286,-131.87827620717835
-147.79934829737005,1055.9496132507093,-131.4165827470429
-147.67093221372758,1056.4059803546834,-130.97488858808387
-147.52720705162443,1056.865231279923,-130.53319373265884
-147.36341829693043,1057.3103491101767,-130.0714981831254
-147.17956799647416,1057.7414952556624,-129.58980194193867
-146.9756581732237,1058.1588312432418,-129.08810501166005
-146.75169082624956,1058.5625187755468,-128.56640739495737
-146.5076679307632,1058.9527187076822,-128.0247090946048
-146.2435914383523,1059.329589476998,-127.46301011348282
-145.95946327745722,1059.693285400301,-126.88131045457833
-145.6626076967032,1060.0404100322717,-126.29961012097564
-145.36039822481249,1060.367490978268,-125.73790911575917
-145.0528938582116,1060.6745274627642,-125.19620744191575
-144.7400784304676,1060.9615187131847,-124.6745051023259
-144.42187463702277,1061.2284639499692,-124.17280209976381
-144.098157586907,1061.4753623786523,-123.69109843689735
-143.7687676220287,1061.7022131838685,-123.22939411628796
-143.43352207407247,1061.9090155251533,-122.78768914039081
-143.0852884132307,1062.095768197115,-122.34598351156352
-142.7170312605674,1062.2624686214144,-121.88427723216375
-142.32875353490311,1062.4091138779763,-121.40257030464667
-141.92045815516482,1062.5357010471505,-120.90086273157378
-141.492148040386,1062.642227209713,-120.37915451561292
-141.04382610970657,1062.7286894468652,-119.83744565953832
-140.5754952823728,1062.7950848402347,-119.27573616623052
-140.08715847773738,1062.8414104718743,-118.69402603867645
-139.58117141799536,1062.8876635386546,-118.11231527996054
-139.05980356552783,1062.9538416911516,-117.5506038931672
-138.52288986253762,1063.039942674083,-117.00889188128336
-137.9702698213176,1063.1459642084426,-116.48717924718959
-137.40178605559302,1063.2719039920648,-115.98546599366014
-136.81728255437187,1063.4177596999518,-115.50375212336289
-136.21660278031908,1063.5835289843396,-115.04203763885937
-135.59958760600617,1063.7692094744705,-114.60032254260479
-134.9843515547461,1063.9547996646409,-114.16996608582838
-134.3890920547239,1064.1203015835538,-113.74233370642268
-133.81381202596725,1064.2657181448649,-113.3174411217839
-133.25851438839757,1064.3910522626556,-112.89531140784464
-132.72320206183,1064.4963068514328,-112.47597634661567
-132.20787796597338,1064.5814848261296,-112.05947770697033
-131.71254502043035,1064.6465891021046,-111.6458684133722
