
-143.7453155580205,544.8516385464627,-210.57284084297106
-145.5018171053547,544.800423378171,-211.1019991924986
-147.23832988300467,544.7294629258913,-211.65115641947105
-148.95485679859874,544.6387542746113,-212.2203125209683
-150.6713997875752,544.5482954819945,-212.7894674939726
-152.40795689622254,544.4780884948531,-213.33862133546637
-154.16452519844415,544.4281362318951,-213.86777404252945
-155.94110176803707,544.3984416114022,-214.37692561234803
-157.7376846509794,544.3690075512644,-214.88607604220581
-159.55427578229256,544.3198369693705,-215.4152253293865
-161.39087806917905,544.2509327839977,-215.96437347107627
-163.24749441873502,544.1622979138473,-216.53352046435506
-165.10412773795895,544.0539343057571,-217.10266630620524
-166.9407809338493,543.9258400178393,-217.65181099360922
-168.7574569135019,543.7780121363422,-218.18095452364688
-170.5541585841188,543.6104477479386,-218.69009689350446
-172.33088885300825,543.4231439397246,-219.17923810047458
-174.08765062758476,543.2160977992211,-219.6483781419562
-175.824446815369,542.9893064143724,-220.09751701545463
-177.5412803239877,542.7427668735475,-220.5266547185816
-179.23815308888646,542.4964762655032,-220.93579124905511
-180.91506315646714,542.2704316789959,-221.32492660469956
-182.5720076009504,542.0646302023899,-221.6940607834457
-184.208983496663,541.8790689236233,-222.04319378333065
-185.8259879180379,541.7137449302074,-222.37232560249785
-187.42301793961428,541.5686553092266,-222.68145623919716
-189.00007063603752,541.4437971473391,-222.97058569178475
-190.5571430820592,541.3391675307762,-223.23971395872314
-192.09423332482467,541.234763545378,-223.48884103858123
-193.61134330073523,541.1105822769835,-223.7179669300343
-195.10847591858587,540.9666208118202,-223.92709163186393
-196.58563408727784,540.8028762365404,-224.11621514295808
-198.04281974353123,540.6393456381846,-224.2853374623111
-199.4800309350224,540.4960261037927,-224.43445858902368
-200.8972647372466,540.372914720013,-224.56357852230283
-202.29451822580532,540.2700085730677,-224.672697261462
-203.6917894486848,540.1673057210751,-224.76181480592086
-205.10908034302102,540.0448081113025,-224.8309311552056
-206.5463938181398,539.9025186636932,-224.8800463089487
-208.00373278326043,539.7404402986149,-224.9091602668889
-209.48110014749582,539.5585759368596,-224.91827302887148
-210.97849881985226,539.3569284996438,-224.90738459484794
-212.4959317092296,539.1355009086078,-224.87649496487614
-214.03340172442114,538.8942960858163,-224.8256041391204
-215.59091177411364,538.6333169537585,-224.77471211784243
-217.16846476688724,538.3525664353475,-224.74381890130402
-218.7660636112156,538.0520474539206,-224.73292448966944
-220.3837112154657,537.7317629332395,-224.7420288829966
-222.0214095156105,537.4117157974542,-224.75113208124597
-223.67915655836657,537.1119089707139,-224.74023408437802
-225.35694941805642,536.8323453767763,-224.70933489245064
-227.05478516889596,536.5730279389725,-224.65843450562818
-228.77266088499454,536.3339595802067,-224.58753292418132
-230.51057364035492,536.1151432229567,-224.49663014848707
-232.26852050887337,535.9165817892732,-224.3857261790288
-234.04649856433957,535.7382782007805,-224.25482101639628
-235.84450488043672,535.5802353786759,-224.1239146612767
-237.66253653074145,535.4424562437298,-224.0130071143573
-239.50059058872395,535.3249437162862,-223.92209837622786
-241.35866412774797,535.2277007162617,-223.8511884473718
-243.23675519335822,535.1307301631821,-223.78027732817503
-245.13486572014273,535.0140349765715,-223.68936501902348
-247.05299861487052,534.8776180763423,-223.57845152040062
-248.99115678420415,534.721482382831,-223.4475368328962
-250.92934283856965,534.5517214353812,-223.29662095720636
-252.84755820797858,534.3743397022911,-223.12570389413364
-254.74580404699398,534.1891662183845,-222.93478564458687
-256.62408153445534,533.996034680215,-222.72386620958127
-258.48239215304955,533.7890186374258,-222.49294559023843
-260.3207385257026,533.5622721605891,-222.2420237877863
-262.13912355950134,533.3157923382693,-221.97110080355915
-263.9375501616387,533.0495762594543,-221.68017663899764
-265.7160212394138,532.7636210135564,-221.36925129564875
-267.47453970023184,532.4579236904117,-221.03832477516582
-269.21310845160417,532.1324813802803,-220.68739707930862
-270.9317304011482,531.7872911738465,-220.3164682099432
-272.65040748429095,531.4423511344706,-219.92553816904203
-274.38913774730963,531.1176632146613,-219.51460695868386
-276.1479182640962,530.8132303388234,-219.08367458105383
-277.92674610843574,530.529055430935,-218.6327410384435
-279.70561932630335,530.2451404422957,-218.1618063332507
-281.46453985282346,529.9414834350534,-217.67087046797963
-283.2035105955053,529.6180814994576,-217.1599334452409
-284.92253446196406,529.2749317261816,-216.62899526775146
-286.62161338763366,528.9320312062875,-216.0780559383346
-288.3007454189042,528.609377030836,-215.5071154599199
-289.95992762998463,528.3069662904962,-214.91617383554342
-291.5991570951897,528.0247960755111,-214.30523106834752
-293.2184308889405,527.7628634756965,-213.69428716157208
-294.817746085764,527.5211655804418,-213.10334211845694
-296.3970997602935,527.2996994787098,-212.53239594214446
-297.95648898726836,527.0984622590368,-211.9814486356707
-299.49591084153417,526.9174510095318,-211.45050020196535
-301.0153623980426,526.7566628178778,-210.93955064385176
-302.5148407318515,526.6160947713311,-210.44859996404693
-303.9943429181251,526.4957439567213,-209.97764816516153
-305.4538670044211,526.375607460487,-209.5066952497087
-306.8934149275533,526.2356823690657,-209.01574122020165
-308.31298959672915,526.0759657692836,-208.50478607925103
-309.7125939212624,525.8964547483912,-207.97382982957393
-311.112230810564,525.6971473663507,-207.4228724739937
-312.53190317404466,525.4780455726986,-206.85191401544006
-313.9716139210176,525.2391522896831,-206.26095445694912
-315.43136596068945,524.9804704399767,-205.64999380166336
-316.89116122988156,524.722001974353,-205.0190320528316
-318.33099777626546,524.4837449544351,-204.36806921380898
-319.7508726753224,524.2656964691674,-203.69710528805706
-321.15078300263974,524.0678536070678,-203.0061402791437
-322.5307258339111,523.8902134562276,-202.29517419074318
-323.8906982449362,523.7327731043117,-201.56420702663607
-325.230697311621,523.5955296385587,-200.81323879070936
-326.55072010997765,523.4784801457805,-200.04226948695631
-327.87076468840314,523.3616226846856,-199.27129911946778
-329.21083298444404,523.224959203131,-198.52032769233458
-330.57092790783685,523.0684926216504,-197.78935520955
-331.95105236821144,522.8922258612018,-197.07838167500105
-333.35120830280385,522.7161618431319,-196.36740709247724
